pk_order_no,pk_order_item_no,order_type,order_type_gen_descr,order_category,sales_org,distr_channel,sold_to_party,ship_to_party,payer,material_no,storage_location,delivery_plant_code,order_doc_date,order_doc_time,order_doc_datetime,item_create_date,item_create_time,item_create_datetime,item_update_date,initial_req_del_date,cust_req_del_date,sys_cfm_del_date,cfm_material_avail_date,cfm_goods_issue_date,tgt_material_avail_date,tgt_goods_issue_date,tgt_del_date,planned_material_avail_date,planned_goods_issue_date,planned_del_date,downgrade_date,downgrade_time,pricing_date,overall_item_status,item_del_status,item_related_bill_status,overall_item_delivery_status,item_packing_status,item_goods_mvmt_status,item_del_related_bill_status,item_reject_status,item_type,item_category,sales_distr,document_currency,local_currency,product_attribute,material_entered,order_material_descr,cust_material_no,target_quantity,material_sold_sales_unit,base_unit_meas,cond_ref_unit_meas,parent_doc_no,parent_doc_item_no,price_list,price_group,cust_pricing_group,cond_pricing_unit,pricing_cond_subtotal_1,pricing_cond_subtotal_2,pricing_cond_subtotal_3,pricing_cond_subtotal_4,pricing_cond_subtotal_5,pricing_cond_subtotal_6,reject_reason,cust_po_item_no,shipping_point,del_route,wbs_element,incoterm,incoterm2,payment_term,cust_vendor_contact,item_create_by,is_bill_block_order_item,del_block_schedule_line,del_block_order,exchange_rate,net_value,net_price,item_qty,item_del_qty,item_bill_qty,item_goods_issue_qty,daily_exchange_rate,net_value_lc,net_value_gc,is_open_order,open_del_qty,order_qty_wo_del,open_order_qty,goods_issued_value,order_value_wo_del,order_value_wo_del_lc,order_value_wo_del_gc,billing_value,open_order_value,open_order_value_lc,open_order_value_gc,backorder_value_tgid,backorder_value_tgid_lc,backorder_value_tgid_gc,backorder_value_tmad,backorder_value_tmad_lc,backorder_value_tmad_gc,open_order_val_credit_blocked,open_order_val_credit_blocked_lc,open_order_val_credit_blocked_gc,open_order_val_del_header_blocked,open_order_val_del_header_blocked_lc,open_order_val_del_header_blocked_gc,open_order_val_del_item_blocked,open_order_val_del_item_blocked_lc,open_order_val_del_item_blocked_gc,open_order_val_bill_blocked,open_order_val_bill_blocked_lc,open_order_val_bill_blocked_gc,open_order_val_blocked,open_order_val_blocked_lc,open_order_val_blocked_gc,open_order_val_unblocked,open_order_val_unblocked_lc,open_order_val_unblocked_gc,backorder_value_unblocked,backorder_value_unblocked_lc,backorder_value_unblocked_gc,open_order_block_ind,open_order_del_block_header_ind,open_order_del_block_item_ind,open_order_bill_block_ind,is_backorder,distr_channel_pl,etl_load_time,erdat_pmonth
2001176774,000190,ZSO,Standard,C,CN20,G1,0118004312,0118403449,0118004312,0986AB1591HDU,,66A1,20231220,133154,2023-12-20 13:31:54,20231220,133203,2023-12-20 13:32:03,00000000,20231220,20231220,20231225,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231225,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AB1591,前刹车片,BR-BO-SCP|104,0,SET,SET,SET,,000000,,O4,QC,1,439.74,439.74,439.74,0.00,0.00,0.00,,000190,66A1,SHARN3,00000000,DAP,Delivered At Place,R259,465897877,EDI/API,,"""""",,1.00000,439.74,73.29,6.00,6.00,0.00,0.00,-7.82310,439.74,56.21,Y,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,439.74,439.74,56.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,439.74,56.21,439.74,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176702,001140,ZSO,Standard,C,CN20,G1,0118005858,0118404150,0118005858,0986AB1649HDU,,66A1,20231219,165736,2023-12-19 16:57:36,20231219,165736,2023-12-19 16:57:36,00000000,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986AB1649,后刹车片,,0,SET,SET,SET,,000000,,G3,CJ,1,288.92,288.92,288.92,0.00,0.00,0.00,,001140,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,288.92,144.46,2.00,2.00,0.00,0.00,-7.78930,288.92,37.09,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,288.92,288.92,37.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.92,37.09,288.92,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176670,000560,ZSO,Standard,C,CN20,G1,0118006073,0118404428,0118006073,0986AB9456HDU,,66A1,20231219,145223,2023-12-19 14:52:23,20231219,145223,2023-12-19 14:52:23,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986AB9456,前刹车片,,0,SET,SET,SET,,000000,,G2,CJ,1,505.65,505.65,505.65,0.00,0.00,0.00,,000560,66A1,SHARN3,00000000,DAP,Delivered at Place,D118,,BCP,,"""""",,1.00000,505.65,101.13,5.00,5.00,0.00,0.00,-7.78930,505.65,64.92,Y,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,505.65,505.65,64.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.65,64.92,505.65,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176753,000060,ZSO,Standard,C,CN20,G1,0118004312,0118403498,0118004312,0986T149457CE,,66A1,20231220,133109,2023-12-20 13:31:09,20231220,133109,2023-12-20 13:31:09,00000000,20231220,20231220,20240105,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20240105,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,X,0986T14945,前刹车片,BR-BOSCH-SPECF|49,0,SET,SET,SET,,000000,,O4,QC,1,96.74,96.74,96.74,0.00,0.00,0.00,,000060,66A1,WULRN4,00000000,DAP,Delivered At Place,R259,465898429,EDI/API,,"""""",,1.00000,96.74,48.37,2.00,2.00,0.00,0.00,-7.82310,96.74,12.37,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,96.74,96.74,12.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.74,12.37,96.74,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176755,000130,ZSO,Standard,C,CN20,G1,0118004312,0118403466,0118004312,0986T148797CE,,66A1,20231220,133113,2023-12-20 13:31:13,20231220,133113,2023-12-20 13:31:13,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T14879,后刹车片,BR-BOSCH-SPECR|6,0,SET,SET,SET,,000000,,O4,QC,1,101.18,101.18,101.18,0.00,0.00,0.00,,000130,66A1,SJZRN4,00000000,DAP,Delivered At Place,R259,465897403,EDI/API,,"""""",,1.00000,101.18,50.59,2.00,2.00,0.00,0.00,-7.82310,101.18,12.93,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,101.18,101.18,12.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.18,12.93,101.18,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176756,000200,ZSO,Standard,C,CN20,G1,0118004312,0118403537,0118004312,0986T11241HDU,,66A1,20231220,133123,2023-12-20 13:31:23,20231220,133123,2023-12-20 13:31:23,00000000,20231220,20231220,20240102,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20240102,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T11241,后刹车片,BR-BO-BDTSCP|96,0,SET,SET,SET,,000000,,O4,QC,1,163.60,163.60,163.60,0.00,0.00,0.00,,000200,66A1,LHWRN4,00000000,DAP,Delivered At Place,R259,465898247,EDI/API,,"""""",,1.00000,163.60,81.80,2.00,2.00,0.00,0.00,-7.82310,163.60,20.91,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,163.60,163.60,20.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.60,20.91,163.60,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176774,000140,ZSO,Standard,C,CN20,G1,0118004312,0118403449,0118004312,0986AB9430HDU,,66A1,20231220,133154,2023-12-20 13:31:54,20231220,133203,2023-12-20 13:32:03,20231220,20231220,20231220,20231225,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231225,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AB9430,后刹车片,BR-BO-SCP|85,0,SET,SET,SET,,000000,,O4,QC,1,923.20,923.20,923.20,0.00,0.00,0.00,,000140,66A1,SHARN3,00000000,DAP,Delivered At Place,R259,465897872,EDI/API,,"""""",,1.00000,923.20,92.32,10.00,10.00,0.00,0.00,-7.82310,923.20,118.01,Y,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,923.20,923.20,118.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,923.20,118.01,923.20,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176710,000010,ZSO,Standard,C,CN20,G1,0118006102,0118404426,0118006102,0986T11099HDU,,66A1,20231220,094109,2023-12-20 09:41:09,20231220,094109,2023-12-20 09:41:09,00000000,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231226,00000000,,20231220,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986T11099,后刹车片,,0,SET,SET,SET,,000000,,G7,CJ,1,86.61,86.61,86.61,0.00,0.00,0.00,,000010,66A1,JINRN4,00000000,DAP,Delivered at Place,D554,,BCP,,"""""",,1.00000,86.61,86.61,1.00,1.00,0.00,0.00,-7.82310,86.61,11.07,Y,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,86.61,86.61,11.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.61,11.07,86.61,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176702,000410,ZSO,Standard,C,CN20,G1,0118005858,0118404150,0118005858,0986AB1701HDU,,66A1,20231219,165736,2023-12-19 16:57:36,20231219,165736,2023-12-19 16:57:36,00000000,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986AB1701,后刹车片,,0,SET,SET,SET,,000000,,G3,CJ,1,51.28,51.28,51.28,0.00,0.00,0.00,,000410,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,51.28,51.28,1.00,1.00,0.00,0.00,-7.78930,51.28,6.58,Y,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,51.28,51.28,6.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.28,6.58,51.28,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176709,000900,ZSO,Standard,C,CN20,G1,0118000411,0118402883,0118000411,0986AF5196KZ8,,66A1,20231219,190714,2023-12-19 19:07:14,20231219,190714,2023-12-19 19:07:14,00000000,20231219,20231219,20231226,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231226,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0986AF5196,活性炭空调滤清器,,0,SET,SET,SET,,000000,,G2,B5,1,840.48,840.48,840.48,0.00,0.00,0.00,,000900,66A1,SZXRN4,00000000,DAP,Delivered At Place,D780,,BCP,,"""""",,1.00000,840.48,52.53,16.00,16.00,0.00,0.00,-7.78930,840.48,107.90,Y,16.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,840.48,840.48,107.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,840.48,107.90,840.48,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176778,000050,ZSO,Standard,C,CN20,G1,0118000652,0118400810,0118000652,0092S47370WRT,,66A1,20231220,133402,2023-12-20 13:34:02,20231220,133402,2023-12-20 13:34:02,20231220,20231220,20231220,20231227,20231220,20231222,20231225,20231227,20240102,20231225,20231227,20240102,00000000,,20231220,C,C,,C,,,,A,,ZSO,KZCOM,CNY,CNY,,0092S47370,蓄电池_MF_6-QW-63,7688396,0,EA,EA,EA,,000000,,G1,CJ,1,22515.20,22515.20,22515.20,0.00,0.00,0.00,,000005,66A1,CGODN4,00000000,DAP,Delivered At Place,D118,,EDI/API,,"""""",,1.00000,22515.20,281.44,80.00,80.00,0.00,0.00,-7.82310,22515.20,2878.04,Y,80.00,0.00,80.00,0.00,0.00,0.00,0.00,0.00,22515.20,22515.20,2878.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22515.20,2878.04,22515.20,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176773,000120,ZSO,Standard,C,CN20,G1,0118004312,0118403448,0118004312,0986T148667CE,,66A1,20231220,133153,2023-12-20 13:31:53,20231220,133153,2023-12-20 13:31:53,00000000,20231220,20231220,20231227,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231227,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T14866,后刹车片,BR-BOSCH-SPECR|1,0,SET,SET,SET,,000000,,O4,QC,1,278.16,278.16,278.16,0.00,0.00,0.00,,000120,66A1,XMNRN4,00000000,DAP,Delivered At Place,R259,465898062,EDI/API,,"""""",,1.00000,278.16,46.36,6.00,6.00,0.00,0.00,-7.82310,278.16,35.56,Y,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,278.16,278.16,35.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278.16,35.56,278.16,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176772,000430,ZSO,Standard,C,CN20,G1,0118004312,0118403450,0118004312,0986T148507CE,,66A1,20231220,133150,2023-12-20 13:31:50,20231220,133203,2023-12-20 13:32:03,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T14850,前制动片,BR-BOSCH-SPECF|52,0,SET,SET,SET,,000000,,O4,QC,1,161.66,161.66,161.66,0.00,0.00,0.00,,000430,66A1,CTURN3,00000000,DAP,Delivered At Place,R259,465897818,EDI/API,,"""""",,1.00000,161.66,80.83,2.00,2.00,0.00,0.00,-7.82310,161.66,20.66,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,161.66,161.66,20.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.66,20.66,161.66,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176757,000150,ZSO,Standard,C,CN20,G1,0118004312,0118403458,0118004312,0986AB1155HDU,,66A1,20231220,133117,2023-12-20 13:31:17,20231220,133126,2023-12-20 13:31:26,00000000,20231220,20231220,20231229,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231229,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AB1155,后刹车片,BR-BO-SCP|31,0,SET,SET,SET,,000000,,O4,QC,1,229.20,229.20,229.20,0.00,0.00,0.00,,000150,66A1,XIRRN4,00000000,DAP,Delivered At Place,R259,465897612,EDI/API,,"""""",,1.00000,229.20,57.30,4.00,4.00,0.00,0.00,-7.82310,229.20,29.30,Y,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,229.20,229.20,29.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.20,29.30,229.20,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176769,000520,ZSO,Standard,C,CN20,G1,0118004312,0118403469,0118004312,0986AB1174HDU,,66A1,20231220,133135,2023-12-20 13:31:35,20231220,133149,2023-12-20 13:31:49,00000000,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231226,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AB1174,后刹车片,BR-BO-SCP|46,0,SET,SET,SET,,000000,,O4,QC,1,145.30,145.30,145.30,0.00,0.00,0.00,,000520,66A1,TAORN4,00000000,DAP,Delivered At Place,R259,465897497,EDI/API,,"""""",,1.00000,145.30,72.65,2.00,2.00,0.00,0.00,-7.82310,145.30,18.57,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,145.30,145.30,18.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.30,18.57,145.30,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176702,000580,ZSO,Standard,C,CN20,G1,0118005858,0118404150,0118005858,0986T11449HDU,,66A1,20231219,165736,2023-12-19 16:57:36,20231219,165736,2023-12-19 16:57:36,00000000,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,X,0986T11449,刹车片,,0,SET,SET,SET,,000000,,G3,CJ,1,105.00,105.00,105.00,0.00,0.00,0.00,,000580,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,105.00,105.00,1.00,1.00,0.00,0.00,-7.78930,105.00,13.48,Y,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,105.00,105.00,13.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,13.48,105.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176772,000580,ZSO,Standard,C,CN20,G1,0118004312,0118403450,0118004312,0986T11050HDU,,66A1,20231220,133150,2023-12-20 13:31:50,20231220,133203,2023-12-20 13:32:03,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T11050,前刹车片,BR-BO-BDTSCP|15,0,SET,SET,SET,,000000,,O4,QC,1,134.58,134.58,134.58,0.00,0.00,0.00,,000580,66A1,CTURN3,00000000,DAP,Delivered At Place,R259,465897833,EDI/API,,"""""",,1.00000,134.58,67.29,2.00,2.00,0.00,0.00,-7.82310,134.58,17.20,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,134.58,134.58,17.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.58,17.20,134.58,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176704,000610,ZSO,Standard,C,CN20,G1,0118005858,0118404150,0118005858,0986AB9456HDU,,66A1,20231219,170731,2023-12-19 17:07:31,20231219,170731,2023-12-19 17:07:31,00000000,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986AB9456,前刹车片,,0,SET,SET,SET,,000000,,G3,CJ,1,234.12,234.12,234.12,0.00,0.00,0.00,,000610,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,234.12,117.06,2.00,2.00,0.00,0.00,-7.78930,234.12,30.06,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,234.12,234.12,30.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.12,30.06,234.12,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176704,000530,ZSO,Standard,C,CN20,G1,0118005858,0118404150,0118005858,0986T11289HDU,,66A1,20231219,170731,2023-12-19 17:07:31,20231219,170731,2023-12-19 17:07:31,00000000,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986T11289,前刹车片,,0,SET,SET,SET,,000000,,G3,CJ,1,223.30,223.30,223.30,0.00,0.00,0.00,,000530,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,223.30,111.65,2.00,2.00,0.00,0.00,-7.78930,223.30,28.67,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,223.30,223.30,28.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.30,28.67,223.30,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176819,000010,ZSO,Standard,C,CN20,G1,0118003387,0118403168,0118003387,025801032181W,,66A1,20231220,161314,2023-12-20 16:13:14,20231220,161314,2023-12-20 16:13:14,00000000,20231220,20231220,20240201,20240123,20240125,20231220,20231222,20231220,20240123,20240125,20240201,00000000,,20231220,B,B,,B,,,,A,,ZSO,KAM1,CNY,CNY,,0258010321,Oxygen Sensor,,0,EA,EA,EA,,000000,,V4,VG,1,33000.00,33000.00,33000.00,0.00,0.00,0.00,,000010,66A1,LNFRN4,00000000,DAP,Delivered At Place,D554,,BCP,,"""""",,1.00000,33000.00,110.00,300.00,19.00,0.00,0.00,-7.82310,33000.00,4218.28,Y,19.00,281.00,300.00,0.00,30910.00,30910.00,3951.12,0.00,33000.00,33000.00,4218.28,0.00,0.00,0.00,30910.00,30910.00,3951.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33000.00,4218.28,33000.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176776,000410,ZSO,Standard,C,CN20,G1,0118004312,0118403467,0118004312,0986AB9478HDU,,66A1,20231220,133202,2023-12-20 13:32:02,20231220,133212,2023-12-20 13:32:12,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AB9478,前刹车片,BR-BO-SCP|305,0,SET,SET,SET,,000000,,O4,QC,1,331.92,331.92,331.92,0.00,0.00,0.00,,000410,66A1,TJJRN4,00000000,DAP,Delivered At Place,R259,465897543,EDI/API,,"""""",,1.00000,331.92,82.98,4.00,4.00,0.00,0.00,-7.82310,331.92,42.43,Y,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,331.92,331.92,42.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,331.92,42.43,331.92,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176670,000940,ZSO,Standard,C,CN20,G1,0118006073,0118404428,0118006073,0986T11210HDU,,66A1,20231219,145223,2023-12-19 14:52:23,20231219,145223,2023-12-19 14:52:23,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986T11210,前刹车片,,0,SET,SET,SET,,000000,,G2,CJ,1,452.60,452.60,452.60,0.00,0.00,0.00,,000940,66A1,SHARN3,00000000,DAP,Delivered at Place,D118,,BCP,,"""""",,1.00000,452.60,226.30,2.00,2.00,0.00,0.00,-7.78930,452.60,58.11,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,452.60,452.60,58.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,452.60,58.11,452.60,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176754,000060,ZSO,Standard,C,CN20,G1,0118004312,0118403451,0118004312,0986T16824HDU,,66A1,20231220,133109,2023-12-20 13:31:09,20231220,133115,2023-12-20 13:31:15,00000000,20231220,20231220,20231229,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231229,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T16824,刹车前盘,BD-BO-Common|358,0,EA,EA,EA,,000000,,O4,QC,1,446.04,446.04,446.04,0.00,0.00,0.00,,000060,66A1,YYYRN4,00000000,DAP,Delivered At Place,R259,465897746,EDI/API,,"""""",,1.00000,446.04,111.51,4.00,4.00,0.00,0.00,-7.82310,446.04,57.02,Y,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,446.04,446.04,57.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,446.04,57.02,446.04,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176612,000030,ZSO,Standard,C,CN20,G1,0118006648,0118404726,0118006648,0092S47324WRE,,66A1,20231219,131358,2023-12-19 13:13:58,20231219,131358,2023-12-19 13:13:58,00000000,20231219,20240104,20240104,20231227,20231229,20231227,20231229,20240104,20231227,20231229,20240104,00000000,,20231219,A,A,,A,,,,A,,ZSO,SCN12,CNY,CNY,,0092S47324,蓄电池_SLI_55B24LS,,0,EA,EA,EA,,000000,,G3,CJ,1,6717.38,6717.38,6717.38,0.00,0.00,0.00,,000030,66A1,FOCDN4,00000000,DAP,Delivered at plcae,D554,,BCP,,"""""",,1.00000,6717.38,197.57,34.00,0.00,0.00,0.00,-7.78930,6717.38,862.39,Y,0.00,34.00,34.00,0.00,6717.38,6717.38,862.39,0.00,6717.38,6717.38,862.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6717.38,862.39,6717.38,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
